icon_id,set_id,set_name,label,category,normalized_path,foreground_area_ratio,canny_edge_density,connected_components,quadtree_leaf_count,quadtree_structural_variability,quadtree_mean_leaf_size
80a27705be60b57f,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i pathology,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_pathology__80a27705be60.png,0.984375,0.0451202392578125,1.0,1.0,0.000244140625,65536.0
80b2d92acb1f6d71,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga baggage check in,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_baggage_check_in__80b2d92acb1f.png,0.6969146728515625,0.021697998046875,3.0,580.0,0.1416015625,112.99310344827586
80da3bc198d2b9f3,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,administration,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/administration__80da3bc198d2.png,0.79656982421875,0.0307464599609375,1.0,883.0,0.215576171875,74.21970554926388
816b86edbeb4132c,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,airport,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/airport__816b86edbeb4.png,0.3614044189453125,0.0178680419921875,1.0,607.0,0.148193359375,107.9670510708402
81cdfb4479630d2b,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga drinkingfountain,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_drinkingfountain__81cdfb447963.png,0.3021697998046875,0.0235443115234375,17.0,793.0,0.193603515625,82.64312736443884
827a06d7d1a63dd1,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,coordination,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/coordination__827a06d7d1a6.png,0.3722381591796875,0.0318603515625,5.0,1192.0,0.291015625,54.97986577181208
82df9bc2cdddff20,07_arasaac_pictograms,ARASAAC Pictograms,pleasant,qualifying adjective; feeling,icon_data/normalized_256/07_arasaac_pictograms/10212__82df9bc2cddd.png,0.264129638671875,0.082061767578125,26.0,1249.0,0.304931640625,52.470776621297034
832f13e7c3d03100,08_ghs_hazard_pictograms,GHS Hazard Pictograms,exploding bomb,chemical hazard,icon_data/normalized_256/08_ghs_hazard_pictograms/exploding_bomb__832f13e7c3d0.png,0.1517181396484375,0.0416107177734375,40.0,1201.0,0.293212890625,54.56786011656953
837ca3a8f8bfb1a9,07_arasaac_pictograms,ARASAAC Pictograms,fly,verb; aerial transport,icon_data/normalized_256/07_arasaac_pictograms/10190__837ca3a8f8bf.png,0.30908203125,0.0597686767578125,1.0,535.0,0.130615234375,122.49719626168225
83ee3993223f49aa,05_mulberry_symbols,Mulberry Symbols,Shrove Tuesday 1,iconsets,icon_data/normalized_256/05_mulberry_symbols/shrove_tuesday_1__83ee3993223f.png,0.231048583984375,0.04107666015625,6.0,796.0,0.1943359375,82.33165829145729
8420379b66bcec98,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i mammography,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_mammography__8420379b66bc.png,0.5962371826171875,0.038787841796875,2.0,1183.0,0.288818359375,55.39814032121724
8432d3baea1cb5b3,10_openmoji,OpenMoji,COOL button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f192__8432d3baea1c.png,0.425048828125,0.03131103515625,2.0,1054.0,0.25732421875,62.178368121442126
8473f788423c44e7,03_mapbox_maki_icons,Mapbox Maki,barrier,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/barrier__8473f788423c.png,0.6627044677734375,0.0118255615234375,1.0,574.0,0.14013671875,114.17421602787456
849995188db781d7,03_mapbox_maki_icons,Mapbox Maki,art gallery,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/art_gallery__849995188db7.png,0.621063232421875,0.01885986328125,1.0,961.0,0.234619140625,68.19562955254943
84bfa091ec942c48,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 52,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_052__84bfa091ec94.png,0.108489990234375,0.0157623291015625,1.0,544.0,0.1328125,120.47058823529412
856aa2ce232f9bc0,03_mapbox_maki_icons,Mapbox Maki,car,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/car__856aa2ce232f.png,0.5134735107421875,0.0074005126953125,1.0,691.0,0.168701171875,94.84225759768451
85785951b5839539,07_arasaac_pictograms,ARASAAC Pictograms,cut the bread,verb; ultra-processed food,icon_data/normalized_256/07_arasaac_pictograms/10150__85785951b583.png,0.3181304931640625,0.0522613525390625,1.0,655.0,0.159912109375,100.05496183206107
8599b2f6e6959bb2,03_mapbox_maki_icons,Mapbox Maki,castle JP,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/castle_jp__8599b2f6e695.png,0.461395263671875,0.00115966796875,1.0,724.0,0.1767578125,90.51933701657458
863377ed74499267,03_mapbox_maki_icons,Mapbox Maki,beer,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/beer__863377ed7449.png,0.534149169921875,0.0029144287109375,1.0,691.0,0.168701171875,94.84225759768451
865152ade99fa180,03_mapbox_maki_icons,Mapbox Maki,baseball,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/baseball__865152ade99f.png,0.38525390625,0.0022430419921875,1.0,583.0,0.142333984375,112.41166380789022
883b9182c3ba1392,10_openmoji,OpenMoji,flag: Andorra,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1e9__883b9182c3ba.png,0.5166015625,0.0325775146484375,1.0,556.0,0.1357421875,117.87050359712231
8840d65a3a4de83a,07_arasaac_pictograms,ARASAAC Pictograms,banana,fruit,icon_data/normalized_256/07_arasaac_pictograms/10218__8840d65a3a4d.png,0.2292633056640625,0.0236968994140625,1.0,505.0,0.123291015625,129.77425742574258
8897191fe44bb684,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i care staff area,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_care_staff_area__8897191fe44b.png,0.4498138427734375,0.0279693603515625,3.0,931.0,0.227294921875,70.39312567132116
88b4cd063a20684d,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 94,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_094__88b4cd063a20.png,0.05523681640625,0.0063323974609375,1.0,229.0,0.055908203125,286.1834061135371
898372ffef23eaa3,07_arasaac_pictograms,ARASAAC Pictograms,fine,verb; land transport; road safety,icon_data/normalized_256/07_arasaac_pictograms/10172__898372ffef23.png,0.7238311767578125,0.0839080810546875,1.0,988.0,0.2412109375,66.33198380566802
89ed84c756e89dad,05_mulberry_symbols,Mulberry Symbols,Nativity,iconsets,icon_data/normalized_256/05_mulberry_symbols/nativity__89ed84c756e8.png,0.424713134765625,0.079925537109375,3.0,940.0,0.2294921875,69.71914893617021
8a0d055967c1fa67,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,coordinated assessement,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/coordinated_assessement__8a0d055967c1.png,0.4294891357421875,0.036865234375,5.0,1288.0,0.314453125,50.88198757763975
8a54b342dd614c9c,07_arasaac_pictograms,ARASAAC Pictograms,travel,verb; movement; aerial transport,icon_data/normalized_256/07_arasaac_pictograms/10188__8a54b342dd61.png,0.1076202392578125,0.044830322265625,59.0,769.0,0.187744140625,85.222366710013
8a6d5697677ca82e,10_openmoji,OpenMoji,flag: Christmas Island,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1fd__8a6d5697677c.png,0.5128631591796875,0.0291748046875,1.0,610.0,0.14892578125,107.43606557377049
8acf14e30966ddb4,03_mapbox_maki_icons,Mapbox Maki,basketball,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/basketball__8acf14e30966.png,0.5344390869140625,0.00531005859375,1.0,574.0,0.14013671875,114.17421602787456
8c36a9c438f30d0b,03_mapbox_maki_icons,Mapbox Maki,bowling alley,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/bowling_alley__8c36a9c438f3.png,0.60479736328125,0.0,1.0,592.0,0.14453125,110.70270270270271
8c5f5cd5e9c8bdf9,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 55,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_055__8c5f5cd5e9c8.png,0.054412841796875,0.0146942138671875,1.0,523.0,0.127685546875,125.30783938814531
8c8fe82ab42c58d3,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,child care child friendly,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/child_care_child_friendly__8c8fe82ab42c.png,0.85546875,0.024505615234375,1.0,376.0,0.091796875,174.29787234042553
8d956b8fd66bfd40,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga uparrow,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_uparrow__8d956b8fd66b.png,0.3158721923828125,0.01861572265625,1.0,610.0,0.14892578125,107.43606557377049
8e0a20fadbcbdd58,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 10,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_010__8e0a20fadbcb.png,0.1177520751953125,0.027435302734375,9.0,685.0,0.167236328125,95.67299270072992
8e1af50a575d337e,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 73,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_073__8e1af50a575d.png,0.0220489501953125,0.006805419921875,2.0,181.0,0.044189453125,362.0773480662983
8e903b782ed48bb8,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i hospital,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_hospital__8e903b782ed4.png,0.5186614990234375,0.019744873046875,1.0,847.0,0.206787109375,77.37426210153482
8e9b24aca08393f7,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,hospital,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/hospital__8e9b24aca083.png,0.8375244140625,0.02459716796875,1.0,748.0,0.1826171875,87.61497326203208
8eb2ae5e436bf3d9,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W032,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w032__8eb2ae5e436b.png,0.8671875,0.0478668212890625,1.0,376.0,0.091796875,174.29787234042553
8f61498c403f2947,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,assault,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/assault__8f61498c403f.png,0.3366241455078125,0.0307769775390625,10.0,1117.0,0.272705078125,58.671441360787824
8f76c6f61796f541,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 64,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_064__8f76c6f61796.png,0.0855560302734375,0.0220184326171875,8.0,610.0,0.14892578125,107.43606557377049
90294276054ef248,03_mapbox_maki_icons,Mapbox Maki,bank JP,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/bank_jp__90294276054e.png,0.441436767578125,0.00103759765625,1.0,565.0,0.137939453125,115.9929203539823
907c5316caa3663b,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 66,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_066__907c5316caa3.png,0.031463623046875,0.010833740234375,3.0,268.0,0.0654296875,244.53731343283582
90a3dbd896b83e86,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 75,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_075__90a3dbd896b8.png,0.033935546875,0.013336181640625,9.0,445.0,0.108642578125,147.27191011235956
9198bbcd6bccdff0,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W025,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w025__9198bbcd6bcc.png,0.875,0.041748046875,1.0,88.0,0.021484375,744.7272727272727
91e01065df8070b4,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga nodogs,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_nodogs__91e01065df80.png,0.778106689453125,0.043914794921875,1.0,592.0,0.14453125,110.70270270270271
923f97d8add3610f,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,drowned,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/drowned__923f97d8add3.png,0.3633880615234375,0.029510498046875,4.0,1072.0,0.26171875,61.134328358208954
9250d8fed60644ba,07_arasaac_pictograms,ARASAAC Pictograms,open hands,usual verbs,icon_data/normalized_256/07_arasaac_pictograms/10137__9250d8fed606.png,0.312408447265625,0.0707550048828125,9.0,1288.0,0.314453125,50.88198757763975
9259838b775a4f06,05_mulberry_symbols,Mulberry Symbols,Palm Sunday,iconsets,icon_data/normalized_256/05_mulberry_symbols/palm_sunday__9259838b775a.png,0.265380859375,0.066375732421875,2.0,853.0,0.208251953125,76.83001172332942
925f9270d2c8a732,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 50,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_050__925f9270d2c8.png,0.0424346923828125,0.0136566162109375,2.0,397.0,0.096923828125,165.07808564231738
92a4dd5553a11fab,07_arasaac_pictograms,ARASAAC Pictograms,help,medical procedure; verb,icon_data/normalized_256/07_arasaac_pictograms/10141__92a4dd5553a1.png,0.29638671875,0.0734100341796875,2.0,733.0,0.178955078125,89.40791268758527
92db43e382e5fe15,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 59,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_059__92db43e382e5.png,0.078582763671875,0.0278167724609375,3.0,502.0,0.12255859375,130.54980079681275
932af6d0685fa252,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,borehole,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/borehole__932af6d0685f.png,0.6976776123046875,0.0158538818359375,2.0,502.0,0.12255859375,130.54980079681275
93743bfff70b23b6,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 35,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_035__93743bfff70b.png,0.0662078857421875,0.01116943359375,1.0,406.0,0.09912109375,161.41871921182266
9379e0b95c9e1e64,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,temperature limit,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/temperature_limit__9379e0b95c9e.png,0.1148223876953125,0.019134521484375,1.0,661.0,0.161376953125,99.14674735249622
93a829e9d3f555f0,07_arasaac_pictograms,ARASAAC Pictograms,hamburger and chips,ultra-processed food,icon_data/normalized_256/07_arasaac_pictograms/10227__93a829e9d3f5.png,0.554290771484375,0.09515380859375,1.0,628.0,0.1533203125,104.35668789808918
93ae7d03d236556f,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W018,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w018__93ae7d03d236.png,0.875,0.042327880859375,1.0,88.0,0.021484375,744.7272727272727
93b6137410d441ee,03_mapbox_maki_icons,Mapbox Maki,cross,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/cross__93b6137410d4.png,0.4113006591796875,0.0,1.0,760.0,0.185546875,86.23157894736842
94c57da7bd24dacc,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i medical library,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_medical_library__94c57da7bd24.png,0.398223876953125,0.0253448486328125,3.0,970.0,0.23681640625,67.56288659793815
94d253eeac1f8494,07_arasaac_pictograms,ARASAAC Pictograms,thin,qualifying adjective; physical features,icon_data/normalized_256/07_arasaac_pictograms/10200__94d253eeac1f.png,0.160369873046875,0.0392608642578125,1.0,592.0,0.14453125,110.70270270270271
9515275c5d1db56d,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 37,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_037__9515275c5d1d.png,0.0711212158203125,0.023284912109375,4.0,661.0,0.161376953125,99.14674735249622
9519036bb21ea4a8,10_openmoji,OpenMoji,keycap: 2,symbols / keycap,icon_data/normalized_256/10_openmoji/0032_fe0f_20e3__9519036bb21e.png,0.505126953125,0.0266265869140625,1.0,520.0,0.126953125,126.03076923076924
951be4fa343dfcc3,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Toilet women,,icon_data/normalized_256/02_aiga_dot_symbol_signs/toilet_women__951be4fa343d.png,0.2147064208984375,0.016998291015625,2.0,703.0,0.171630859375,93.22332859174965
9543a5518d428ef5,10_openmoji,OpenMoji,circled zero with slash,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f10d__9543a5518d42.png,0.367828369140625,0.032440185546875,2.0,1195.0,0.291748046875,54.8418410041841
956c90f729f60c60,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 12,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_012__956c90f729f6.png,0.0632781982421875,0.019073486328125,1.0,508.0,0.1240234375,129.00787401574803
95a44f2ef3464f32,05_mulberry_symbols,Mulberry Symbols,IT room,iconsets,icon_data/normalized_256/05_mulberry_symbols/it_room__95a44f2ef346.png,0.280487060546875,0.0575714111328125,2.0,1207.0,0.294677734375,54.29660314830157
95c077c2cc7c9272,07_arasaac_pictograms,ARASAAC Pictograms,rescue,verb,icon_data/normalized_256/07_arasaac_pictograms/10178__95c077c2cc7c.png,0.4610595703125,0.07257080078125,2.0,1129.0,0.275634765625,58.04782993799823
95ff6a8e83fd0fdb,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 72,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_072__95ff6a8e83fd.png,0.051483154296875,0.00701904296875,3.0,301.0,0.073486328125,217.72757475083057
9628a35aba74c3ab,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,diplomatic mission,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/diplomatic_mission__9628a35aba74.png,0.699798583984375,0.0244903564453125,4.0,808.0,0.197265625,81.10891089108911
9630a5dd29740c99,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 95,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_095__9630a5dd2974.png,0.06982421875,0.0214385986328125,1.0,412.0,0.1005859375,159.06796116504853
96846e9184249572,07_arasaac_pictograms,ARASAAC Pictograms,tattoo,verb; physical features,icon_data/normalized_256/07_arasaac_pictograms/10182__96846e918424.png,0.440582275390625,0.0615081787109375,5.0,901.0,0.219970703125,72.7369589345172
96955357c8bb7589,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga escalator,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_escalator__96955357c8bb.png,0.309173583984375,0.0257568359375,2.0,598.0,0.14599609375,109.59197324414716
969d2464f703154e,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W024,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w024__969d2464f703.png,0.875,0.039764404296875,1.0,88.0,0.021484375,744.7272727272727
96af31c28fa47114,07_arasaac_pictograms,ARASAAC Pictograms,file,verb; corporal hygiene; hygiene product,icon_data/normalized_256/07_arasaac_pictograms/10169__96af31c28fa4.png,0.350311279296875,0.0471954345703125,2.0,673.0,0.164306640625,97.37890044576523
96efa84abf46b3de,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,bridge,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/bridge__96efa84abf46.png,0.89453125,0.03179931640625,1.0,376.0,0.091796875,174.29787234042553
9717e25f4ef2d9d3,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,bacteria,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/bacteria__9717e25f4ef2.png,0.5240478515625,0.044769287109375,2.0,1444.0,0.3525390625,45.38504155124654
971db43104c2be50,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,border closed,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/border_closed__971db43104c2.png,0.5605926513671875,0.0404052734375,8.0,1426.0,0.34814453125,45.95792426367461
9731d9c4d90e12ac,07_arasaac_pictograms,ARASAAC Pictograms,sausages,cold meat,icon_data/normalized_256/07_arasaac_pictograms/10225__9731d9c4d90e.png,0.5066375732421875,0.087127685546875,1.0,517.0,0.126220703125,126.76208897485493
9741497fa74a6912,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga railtransportation 25 white,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_railtransportation_25_white__9741497fa74a.png,0.3094482421875,0.0,3.0,868.0,0.2119140625,75.50230414746544
977595b4d2a0e30e,10_openmoji,OpenMoji,keycap: 0,symbols / keycap,icon_data/normalized_256/10_openmoji/0030_fe0f_20e3__977595b4d2a0.png,0.505126953125,0.026092529296875,1.0,520.0,0.126953125,126.03076923076924
97a734d4f33010cb,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i text telephone,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_text_telephone__97a734d4f330.png,0.566741943359375,0.0445098876953125,16.0,1684.0,0.4111328125,38.91686460807601
97c6ee8e53d4c935,05_mulberry_symbols,Mulberry Symbols,F,iconsets,icon_data/normalized_256/05_mulberry_symbols/f__97c6ee8e53d4.png,0.184600830078125,0.0115203857421875,1.0,529.0,0.129150390625,123.88657844990549
9833acd035e16ac0,05_mulberry_symbols,Mulberry Symbols,Earth inner core,iconsets,icon_data/normalized_256/05_mulberry_symbols/earth_inner_core__9833acd035e1.png,0.5777130126953125,0.06640625,1.0,646.0,0.15771484375,101.44891640866874
9851b9107478ba03,05_mulberry_symbols,Mulberry Symbols,G,iconsets,icon_data/normalized_256/05_mulberry_symbols/g__9851b9107478.png,0.267608642578125,0.01763916015625,1.0,709.0,0.173095703125,92.43441466854725
9875309b29ecca62,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,sterilized using ethylene oxide,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/sterilized_using_ethylene_oxide__9875309b29ec.png,0.1382598876953125,0.0430755615234375,10.0,1303.0,0.318115234375,50.29623944742901
9936e5d24a9d04e4,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,destroyed,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/destroyed__9936e5d24a9d.png,0.6775360107421875,0.0265350341796875,1.0,907.0,0.221435546875,72.25578831312018
99778fe6e845e785,03_mapbox_maki_icons,Mapbox Maki,hairdresser,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/hairdresser__99778fe6e845.png,0.4789276123046875,0.003753662109375,1.0,814.0,0.19873046875,80.51105651105651
99a91cd1040d7fb9,03_mapbox_maki_icons,Mapbox Maki,entrance alt1,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/entrance_alt1__99a91cd1040d.png,0.4151458740234375,0.0058441162109375,2.0,940.0,0.2294921875,69.71914893617021
99b2b372e99b097d,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i ear nose throat,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_ear_nose_throat__99b2b372e99b.png,0.607177734375,0.029876708984375,1.0,880.0,0.21484375,74.47272727272727
99bda7c697c0e9be,05_mulberry_symbols,Mulberry Symbols,Q,iconsets,icon_data/normalized_256/05_mulberry_symbols/q__99bda7c697c0.png,0.29229736328125,0.018951416015625,1.0,733.0,0.178955078125,89.40791268758527
99ecaad15ea16c98,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,doctor,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/doctor__99ecaad15ea1.png,0.62890625,0.0218048095703125,1.0,232.0,0.056640625,282.48275862068965
9a05e7b439a7ed4c,05_mulberry_symbols,Mulberry Symbols,Earth mantle,iconsets,icon_data/normalized_256/05_mulberry_symbols/earth_mantle__9a05e7b439a7.png,0.579833984375,0.0659027099609375,1.0,661.0,0.161376953125,99.14674735249622
9a43e4222a4284dc,03_mapbox_maki_icons,Mapbox Maki,blood bank,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/blood_bank__9a43e4222a42.png,0.4241943359375,0.0044403076171875,1.0,457.0,0.111572265625,143.40481400437636
9a961a17a6716c5f,03_mapbox_maki_icons,Mapbox Maki,home,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/home__9a961a17a671.png,0.66864013671875,0.0087127685546875,1.0,643.0,0.156982421875,101.92223950233281
9aa76e1c2ac046a2,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,distribution site,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/distribution_site__9aa76e1c2ac0.png,0.671875,0.0261383056640625,1.0,376.0,0.091796875,174.29787234042553
9ae7ea5bbc7903d9,05_mulberry_symbols,Mulberry Symbols,M,iconsets,icon_data/normalized_256/05_mulberry_symbols/m__9ae7ea5bbc79.png,0.358154296875,0.02117919921875,1.0,928.0,0.2265625,70.62068965517241
9b352ee9d3ea7f71,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga Exit Green,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_exit_green__9b352ee9d3ea.png,0.587066650390625,0.01885986328125,2.0,838.0,0.20458984375,78.20525059665871
9b74d2600f4109ef,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 33,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_033__9b74d2600f41.png,0.029388427734375,0.0131072998046875,7.0,163.0,0.039794921875,402.06134969325154
9b8db9ceca7b745d,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,clothing,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/clothing__9b8db9ceca7b.png,0.87890625,0.018798828125,1.0,232.0,0.056640625,282.48275862068965
9c1380a06fa4eb2a,10_openmoji,OpenMoji,flag: Benin,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1ef__9c1380a06fa4.png,0.5166015625,0.0247039794921875,1.0,556.0,0.1357421875,117.87050359712231
9cb9072e481b2627,03_mapbox_maki_icons,Mapbox Maki,ferry,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/ferry__9cb9072e481b.png,0.68951416015625,0.0038604736328125,1.0,799.0,0.195068359375,82.02252816020025
9cc38dad3f1ec018,10_openmoji,OpenMoji,flag: Austria,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1f9__9cc38dad3f1e.png,0.38848876953125,0.02801513671875,1.0,892.0,0.2177734375,73.47085201793722
9d2b879b70f65e10,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W002,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w002__9d2b879b70f6.png,0.875,0.0666351318359375,1.0,88.0,0.021484375,744.7272727272727
9d9a3de3a8bdf41e,10_openmoji,OpenMoji,flag: Colombia,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1f4__9d9a3de3a8bd.png,0.5166015625,0.024810791015625,1.0,556.0,0.1357421875,117.87050359712231
9dab784f30e1f379,05_mulberry_symbols,Mulberry Symbols,PE,iconsets,icon_data/normalized_256/05_mulberry_symbols/pe__9dab784f30e1.png,0.313507080078125,0.0518341064453125,3.0,865.0,0.211181640625,75.76416184971099
