rank,distance,source_icon_id,source_set_id,source_set_name,source_label,source_category,source_normalized_path,target_icon_id,target_set_id,target_set_name,target_label,target_category,target_normalized_path
5,1.273196979168863,7adb195617e7d807,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,All operators,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_008__7adb195617e7.png,264c451bfa22cd45,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Fan,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_088__264c451bfa22.png
1,1.477644026556108,7b57bdc41e0a6ece,07_arasaac_pictograms,ARASAAC Pictograms,burrito,traditional dish,icon_data/normalized_256/07_arasaac_pictograms/10219__7b57bdc41e0a.png,1ac4e987f177f66d,05_mulberry_symbols,Mulberry Symbols,Milky Way,iconsets,icon_data/normalized_256/05_mulberry_symbols/milky_way__1ac4e987f177.png
2,1.61088010854044,7b57bdc41e0a6ece,07_arasaac_pictograms,ARASAAC Pictograms,burrito,traditional dish,icon_data/normalized_256/07_arasaac_pictograms/10219__7b57bdc41e0a.png,324c66da2134da0e,05_mulberry_symbols,Mulberry Symbols,Earths atmosphere,iconsets,icon_data/normalized_256/05_mulberry_symbols/earths_atmosphere__324c66da2134.png
3,1.6625198269130472,7b57bdc41e0a6ece,07_arasaac_pictograms,ARASAAC Pictograms,burrito,traditional dish,icon_data/normalized_256/07_arasaac_pictograms/10219__7b57bdc41e0a.png,545dac5622ef2473,07_arasaac_pictograms,ARASAAC Pictograms,answer,verb; mass media,icon_data/normalized_256/07_arasaac_pictograms/10176__545dac5622ef.png
4,1.6677135413349884,7b57bdc41e0a6ece,07_arasaac_pictograms,ARASAAC Pictograms,burrito,traditional dish,icon_data/normalized_256/07_arasaac_pictograms/10219__7b57bdc41e0a.png,43b6dba70187f179,05_mulberry_symbols,Mulberry Symbols,Earth,iconsets,icon_data/normalized_256/05_mulberry_symbols/earth__43b6dba70187.png
5,1.7155714552904726,7b57bdc41e0a6ece,07_arasaac_pictograms,ARASAAC Pictograms,burrito,traditional dish,icon_data/normalized_256/07_arasaac_pictograms/10219__7b57bdc41e0a.png,9731d9c4d90e12ac,07_arasaac_pictograms,ARASAAC Pictograms,sausages,cold meat,icon_data/normalized_256/07_arasaac_pictograms/10225__9731d9c4d90e.png
1,1.2449494812368271,7cd0b113bfbef88c,05_mulberry_symbols,Mulberry Symbols,Rudolph,iconsets,icon_data/normalized_256/05_mulberry_symbols/rudolph__7cd0b113bfbe.png,2f13bf9462163807,05_mulberry_symbols,Mulberry Symbols,Father Christmas sack,iconsets,icon_data/normalized_256/05_mulberry_symbols/father_christmas_sack__2f13bf946216.png
2,1.2455875648303942,7cd0b113bfbef88c,05_mulberry_symbols,Mulberry Symbols,Rudolph,iconsets,icon_data/normalized_256/05_mulberry_symbols/rudolph__7cd0b113bfbe.png,3c1f73867593effd,05_mulberry_symbols,Mulberry Symbols,Christmas,iconsets,icon_data/normalized_256/05_mulberry_symbols/christmas__3c1f73867593.png
3,1.2994643432548012,7cd0b113bfbef88c,05_mulberry_symbols,Mulberry Symbols,Rudolph,iconsets,icon_data/normalized_256/05_mulberry_symbols/rudolph__7cd0b113bfbe.png,9259838b775a4f06,05_mulberry_symbols,Mulberry Symbols,Palm Sunday,iconsets,icon_data/normalized_256/05_mulberry_symbols/palm_sunday__9259838b775a.png
4,1.3101159048900695,7cd0b113bfbef88c,05_mulberry_symbols,Mulberry Symbols,Rudolph,iconsets,icon_data/normalized_256/05_mulberry_symbols/rudolph__7cd0b113bfbe.png,b3d2d456f5c5e85f,05_mulberry_symbols,Mulberry Symbols,Guy Fawkes,iconsets,icon_data/normalized_256/05_mulberry_symbols/guy_fawkes__b3d2d456f5c5.png
5,1.3820175046448246,7cd0b113bfbef88c,05_mulberry_symbols,Mulberry Symbols,Rudolph,iconsets,icon_data/normalized_256/05_mulberry_symbols/rudolph__7cd0b113bfbe.png,496be26e57a71c65,05_mulberry_symbols,Mulberry Symbols,Puritans,iconsets,icon_data/normalized_256/05_mulberry_symbols/puritans__496be26e57a7.png
1,0.7549248362703894,7d9a0fa4f3aaf8a9,10_openmoji,OpenMoji,flag: United Arab Emirates,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1ea__7d9a0fa4f3aa.png,f894d974d6df3581,10_openmoji,OpenMoji,flag: Cuba,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1fa__f894d974d6df.png
2,0.8697031748395506,7d9a0fa4f3aaf8a9,10_openmoji,OpenMoji,flag: United Arab Emirates,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1ea__7d9a0fa4f3aa.png,9cc38dad3f1ec018,10_openmoji,OpenMoji,flag: Austria,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1f9__9cc38dad3f1e.png
3,0.9235600981370868,7d9a0fa4f3aaf8a9,10_openmoji,OpenMoji,flag: United Arab Emirates,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1ea__7d9a0fa4f3aa.png,b9643635f7031789,10_openmoji,OpenMoji,flag: Clipperton Island,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1f5__b9643635f703.png
4,0.9985260490530398,7d9a0fa4f3aaf8a9,10_openmoji,OpenMoji,flag: United Arab Emirates,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1ea__7d9a0fa4f3aa.png,4a1b6ca0afb93272,10_openmoji,OpenMoji,flag: Côte d’Ivoire,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1ee__4a1b6ca0afb9.png
5,1.0019799215925054,7d9a0fa4f3aaf8a9,10_openmoji,OpenMoji,flag: United Arab Emirates,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1ea__7d9a0fa4f3aa.png,12e2f10d59d0772a,10_openmoji,OpenMoji,flag: Antigua & Barbuda,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1ec__12e2f10d59d0.png
1,0.013265130438268944,7dc7ffd0cf2b2c5c,06_blissymbolics,Blissymbolics,and,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/and_a03e15375da0__7dc7ffd0cf2b.png,05760907519c6ff8,06_blissymbolics,Blissymbolics,belongs to,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/belongs_to_4cee92c10dcc__05760907519c.png
2,0.2542595056738186,7dc7ffd0cf2b2c5c,06_blissymbolics,Blissymbolics,and,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/and_a03e15375da0__7dc7ffd0cf2b.png,e010a11652c12e7f,06_blissymbolics,Blissymbolics,arm,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/arm_ed945d6b996f__e010a11652c1.png
3,0.32427123339382524,7dc7ffd0cf2b2c5c,06_blissymbolics,Blissymbolics,and,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/and_a03e15375da0__7dc7ffd0cf2b.png,c686cceaaaee0213,06_blissymbolics,Blissymbolics,bigness,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/bigness_9b33527f6834__c686cceaaaee.png
4,0.34211099294303976,7dc7ffd0cf2b2c5c,06_blissymbolics,Blissymbolics,and,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/and_a03e15375da0__7dc7ffd0cf2b.png,1b869985a92d9c4e,06_blissymbolics,Blissymbolics,across,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/across_9a82bf01c9b2__1b869985a92d.png
5,0.6111770964106883,7dc7ffd0cf2b2c5c,06_blissymbolics,Blissymbolics,and,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/and_a03e15375da0__7dc7ffd0cf2b.png,b823cc6a338f273d,06_blissymbolics,Blissymbolics,b uppercase,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/b_uppercase_118d1ec08d62__b823cc6a338f.png
1,1.1027436416732614,7e5d94ac4461f5ab,03_mapbox_maki_icons,Mapbox Maki,heliport,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/heliport__7e5d94ac4461.png,5d86a6cf79186361,03_mapbox_maki_icons,Mapbox Maki,cafe,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/cafe__5d86a6cf7918.png
2,1.1762107753168114,7e5d94ac4461f5ab,03_mapbox_maki_icons,Mapbox Maki,heliport,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/heliport__7e5d94ac4461.png,856aa2ce232f9bc0,03_mapbox_maki_icons,Mapbox Maki,car,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/car__856aa2ce232f.png
3,1.290830760055558,7e5d94ac4461f5ab,03_mapbox_maki_icons,Mapbox Maki,heliport,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/heliport__7e5d94ac4461.png,12cf36cf5b20fc8d,03_mapbox_maki_icons,Mapbox Maki,gift,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/gift__12cf36cf5b20.png
4,1.3104246476113337,7e5d94ac4461f5ab,03_mapbox_maki_icons,Mapbox Maki,heliport,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/heliport__7e5d94ac4461.png,38230343f6566796,03_mapbox_maki_icons,Mapbox Maki,commercial,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/commercial__38230343f656.png
5,1.345249038905549,7e5d94ac4461f5ab,03_mapbox_maki_icons,Mapbox Maki,heliport,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/heliport__7e5d94ac4461.png,782bc7d9e9f42204,03_mapbox_maki_icons,Mapbox Maki,car repair,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/car_repair__782bc7d9e9f4.png
1,0.8774162786971292,7e60c57b015c1146,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i imaging alternative mri two,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_imaging_alternative_mri_two__7e60c57b015c.png,4b4bbdf79d238da8,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i ultrasound,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_ultrasound__4b4bbdf79d23.png
2,0.9055839551636434,7e60c57b015c1146,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i imaging alternative mri two,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_imaging_alternative_mri_two__7e60c57b015c.png,275db32f170789b5,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i imaging alternative ct,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_imaging_alternative_ct__275db32f1707.png
3,1.1152991688564444,7e60c57b015c1146,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i imaging alternative mri two,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_imaging_alternative_mri_two__7e60c57b015c.png,0255276c95128bcd,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i laboratory,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_laboratory__0255276c9512.png
4,1.4737932192728411,7e60c57b015c1146,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i imaging alternative mri two,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_imaging_alternative_mri_two__7e60c57b015c.png,6e687582cf57454e,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i imaging root category,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_imaging_root_category__6e687582cf57.png
5,1.6168862664280383,7e60c57b015c1146,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i imaging alternative mri two,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_imaging_alternative_mri_two__7e60c57b015c.png,d9f590abaff7b509,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,md,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/md__d9f590abaff7.png
1,0.8381716763563835,7e75e19f7884d74c,03_mapbox_maki_icons,Mapbox Maki,danger,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/danger__7e75e19f7884.png,9cb9072e481b2627,03_mapbox_maki_icons,Mapbox Maki,ferry,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/ferry__9cb9072e481b.png
2,0.9678537307504945,7e75e19f7884d74c,03_mapbox_maki_icons,Mapbox Maki,danger,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/danger__7e75e19f7884.png,053d4c255779f3da,03_mapbox_maki_icons,Mapbox Maki,bicycle,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/bicycle__053d4c255779.png
3,1.0305443872624214,7e75e19f7884d74c,03_mapbox_maki_icons,Mapbox Maki,danger,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/danger__7e75e19f7884.png,5e385afcc791cef6,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga bus,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_bus__5e385afcc791.png
4,1.057208481720423,7e75e19f7884d74c,03_mapbox_maki_icons,Mapbox Maki,danger,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/danger__7e75e19f7884.png,cba9f9e738878828,03_mapbox_maki_icons,Mapbox Maki,amusement park,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/amusement_park__cba9f9e73887.png
5,1.107559560511216,7e75e19f7884d74c,03_mapbox_maki_icons,Mapbox Maki,danger,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/danger__7e75e19f7884.png,10234615d20909f9,03_mapbox_maki_icons,Mapbox Maki,bbq,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/bbq__10234615d209.png
1,0.059877807363246396,7ebfa55272c2b7ef,06_blissymbolics,Blissymbolics,back and forth,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/back_and_forth_af7ced58eaad__7ebfa55272c2.png,55d0f3a72ecf9e2e,06_blissymbolics,Blissymbolics,backward,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/backward_271403026c45__55d0f3a72ecf.png
2,0.36264428494658724,7ebfa55272c2b7ef,06_blissymbolics,Blissymbolics,back and forth,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/back_and_forth_af7ced58eaad__7ebfa55272c2.png,51728b83850bdd59,06_blissymbolics,Blissymbolics,agreement,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/agreement_c0e57121e372__51728b83850b.png
3,0.5344372382022319,7ebfa55272c2b7ef,06_blissymbolics,Blissymbolics,back and forth,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/back_and_forth_af7ced58eaad__7ebfa55272c2.png,fd9a9375c4f9860a,06_blissymbolics,Blissymbolics,ball field,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/ball_field_779a3a583090__fd9a9375c4f9.png
4,0.7364230403616643,7ebfa55272c2b7ef,06_blissymbolics,Blissymbolics,back and forth,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/back_and_forth_af7ced58eaad__7ebfa55272c2.png,de1b5d31be9de9ed,06_blissymbolics,Blissymbolics,bass,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/bass_62abc4b47858__de1b5d31be9d.png
5,0.7372267124771787,7ebfa55272c2b7ef,06_blissymbolics,Blissymbolics,back and forth,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/back_and_forth_af7ced58eaad__7ebfa55272c2.png,88fcecdff7c41294,06_blissymbolics,Blissymbolics,alto,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/alto_ee24bfdc2306__88fcecdff7c4.png
1,0.5561670286429551,7ec398ff09ac8543,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,camp coordination and camp management,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/camp_coordination_and_camp_management__7ec398ff09ac.png,71bd84f092815ba6,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,epidemic,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/epidemic__71bd84f09281.png
2,0.6855995046886432,7ec398ff09ac8543,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,camp coordination and camp management,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/camp_coordination_and_camp_management__7ec398ff09ac.png,8eb2ae5e436bf3d9,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W032,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w032__8eb2ae5e436b.png
3,0.6878171967325469,7ec398ff09ac8543,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,camp coordination and camp management,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/camp_coordination_and_camp_management__7ec398ff09ac.png,672c5ac5c05045ac,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W022,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w022__672c5ac5c050.png
4,0.7566378882217245,7ec398ff09ac8543,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,camp coordination and camp management,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/camp_coordination_and_camp_management__7ec398ff09ac.png,d7c62f4eefad9e5d,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W013,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w013__d7c62f4eefad.png
5,0.8340509899084964,7ec398ff09ac8543,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,camp coordination and camp management,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/camp_coordination_and_camp_management__7ec398ff09ac.png,5942b680f6726c6b,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W031,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w031__5942b680f672.png
1,1.006521414088087,7ed69810d119ef69,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Female,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_093__7ed69810d119.png,b7f360bbec980699,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Airborne troops,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_006__b7f360bbec98.png
2,1.1513699036036753,7ed69810d119ef69,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Female,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_093__7ed69810d119.png,925f9270d2c8a732,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Communication,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_050__925f9270d2c8.png
3,1.181257667060252,7ed69810d119ef69,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Female,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_093__7ed69810d119.png,af64a3d1f1c1239d,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Electric transmission,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_076__af64a3d1f1c1.png
4,1.1988245127942467,7ed69810d119ef69,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Female,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_093__7ed69810d119.png,d2f44ce71a53d90a,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Diamond extraction,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_067__d2f44ce71a53.png
5,1.2187856135347002,7ed69810d119ef69,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Female,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_093__7ed69810d119.png,c6d431f31b6ec59b,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Axe,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_015__c6d431f31b6e.png
1,1.128577259468961,7ef9d1f095f4e482,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Chain reaction,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_036__7ef9d1f095f4.png,6aa7719d116ca7e3,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Chemistry,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_038__6aa7719d116c.png
2,1.2143228065959928,7ef9d1f095f4e482,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Chain reaction,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_036__7ef9d1f095f4.png,18979fa871a416a0,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Films,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_097__18979fa871a4.png
3,1.3068774241276775,7ef9d1f095f4e482,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Chain reaction,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_036__7ef9d1f095f4.png,a635f597419b42ff,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Debug,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_062__a635f597419b.png
4,1.3676726020999743,7ef9d1f095f4e482,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Chain reaction,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_036__7ef9d1f095f4.png,3167ff62be4a1ae7,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Colour area,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_048__3167ff62be4a.png
5,1.4092487957990387,7ef9d1f095f4e482,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Chain reaction,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_036__7ef9d1f095f4.png,2e640ae7d0fdf443,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Add task,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_001__2e640ae7d0fd.png
1,1.0770417876373113,7f001a99a73e35ed,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i pediatrics,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_pediatrics__7f001a99a73e.png,6f8e8d450334b31b,10_openmoji,OpenMoji,registered,symbols / other-symbol,icon_data/normalized_256/10_openmoji/00ae__6f8e8d450334.png
2,1.0912913764141787,7f001a99a73e35ed,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i pediatrics,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_pediatrics__7f001a99a73e.png,5ce4313da8bc182f,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i womens health,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_womens_health__5ce4313da8bc.png
3,1.104720004799253,7f001a99a73e35ed,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i pediatrics,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_pediatrics__7f001a99a73e.png,4326713e6d159ffb,10_openmoji,OpenMoji,copyleft symbol,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f12f__4326713e6d15.png
4,1.106883763069216,7f001a99a73e35ed,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i pediatrics,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_pediatrics__7f001a99a73e.png,ebb27d9f901db57b,10_openmoji,OpenMoji,copyright,symbols / other-symbol,icon_data/normalized_256/10_openmoji/00a9__ebb27d9f901d.png
5,1.130842340129503,7f001a99a73e35ed,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i pediatrics,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_pediatrics__7f001a99a73e.png,b00273ddec49089e,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i labor delivery,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_labor_delivery__b00273ddec49.png
1,0.830285757395831,7f2e2b2a6bbcf0b9,13_usp_pictograms_manual,USP Pictograms,14,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/14__7f2e2b2a6bbc.png,78beaf3272741543,13_usp_pictograms_manual,USP Pictograms,36,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/36__78beaf327274.png
2,0.8393982057917599,7f2e2b2a6bbcf0b9,13_usp_pictograms_manual,USP Pictograms,14,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/14__7f2e2b2a6bbc.png,860cc7bd5f691f6b,13_usp_pictograms_manual,USP Pictograms,03,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/03__860cc7bd5f69.png
3,0.8816399517701354,7f2e2b2a6bbcf0b9,13_usp_pictograms_manual,USP Pictograms,14,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/14__7f2e2b2a6bbc.png,5e0be52f1e4d6a82,13_usp_pictograms_manual,USP Pictograms,49,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/49__5e0be52f1e4d.png
4,0.912164311407485,7f2e2b2a6bbcf0b9,13_usp_pictograms_manual,USP Pictograms,14,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/14__7f2e2b2a6bbc.png,de0e179e264a5123,13_usp_pictograms_manual,USP Pictograms,16,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/16__de0e179e264a.png
5,0.9277820720190909,7f2e2b2a6bbcf0b9,13_usp_pictograms_manual,USP Pictograms,14,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/14__7f2e2b2a6bbc.png,24bf9123ca818461,13_usp_pictograms_manual,USP Pictograms,12,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/12__24bf9123ca81.png
1,0.8302268924548477,7f5e1062793c8e1d,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga downarrow,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_downarrow__7f5e1062793c.png,8d956b8fd66bfd40,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga uparrow,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_uparrow__8d956b8fd66b.png
2,1.0952143161648527,7f5e1062793c8e1d,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga downarrow,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_downarrow__7f5e1062793c.png,45c3be26acc9e457,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,20 airtransportation,,icon_data/normalized_256/02_aiga_dot_symbol_signs/20_airtransportation__45c3be26acc9.png
3,1.2436828013775671,7f5e1062793c8e1d,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga downarrow,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_downarrow__7f5e1062793c.png,0103d975cd842ace,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i outpatient,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_outpatient__0103d975cd84.png
4,1.3350436722478993,7f5e1062793c8e1d,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga downarrow,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_downarrow__7f5e1062793c.png,816b86edbeb4132c,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,airport,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/airport__816b86edbeb4.png
